MET_DATETIME,ID_NUM,ID_NAME,MET_DATE,MET_TIME,LAT,LON,WDIR,WSPD,T_DB,DP,QNH
11/03/2020 6:30,94866,YMML,10/03/2020 0:00,2030,-37.67,144.83,360,1,13.1,11.2,1020.4
11/03/2020 7:00,94866,YMML,10/03/2020 0:00,2100,-37.67,144.83,20,5,13.8,11.9,1020.7
11/03/2020 7:30,94866,YMML,10/03/2020 0:00,2130,-37.67,144.83,40,2,15.8,12.7,1020.8
11/03/2020 8:00,94866,YMML,10/03/2020 0:00,2200,-37.67,144.83,50,3,18.2,13.8,1020.9
11/03/2020 8:30,94866,YMML,10/03/2020 0:00,2230,-37.67,144.83,30,6,19.2,13.6,1020.9
11/03/2020 9:00,94866,YMML,10/03/2020 0:00,2300,-37.67,144.83,20,6,22,13.9,1021
11/03/2020 9:30,94866,YMML,10/03/2020 0:00,2330,-37.67,144.83,10,10,23.9,12.2,1021
11/03/2020 10:00,94866,YMML,11/03/2020 0:00,0,-37.67,144.83,10,14,24.8,12.3,1020.8
11/03/2020 10:30,94866,YMML,11/03/2020 0:00,30,-37.67,144.83,10,13,25.3,12.3,1020.7
11/03/2020 11:00,94866,YMML,11/03/2020 0:00,100,-37.67,144.83,10,15,26.3,12.7,1020.6
11/03/2020 11:30,94866,YMML,11/03/2020 0:00,130,-37.67,144.83,10,14,27.1,13,1020.4
11/03/2020 12:00,94866,YMML,11/03/2020 0:00,200,-37.67,144.83,360,14,27.2,12,1020.1
11/03/2020 12:30,94866,YMML,11/03/2020 0:00,230,-37.67,144.83,10,13,28.6,12.6,1019.9
11/03/2020 13:00,94866,YMML,11/03/2020 0:00,300,-37.67,144.83,10,11,28.3,11.5,1019.6
11/03/2020 13:30,94866,YMML,11/03/2020 0:00,330,-37.67,144.83,40,10,28.4,12.3,1019.4
11/03/2020 14:00,94866,YMML,11/03/2020 0:00,400,-37.67,144.83,360,10,28.9,10.9,1019.2
11/03/2020 14:30,94866,YMML,11/03/2020 0:00,430,-37.67,144.83,30,12,29.1,11.7,1019
11/03/2020 15:00,94866,YMML,11/03/2020 0:00,500,-37.67,144.83,10,13,28.8,10.3,1018.8
11/03/2020 15:30,94866,YMML,11/03/2020 0:00,530,-37.67,144.83,30,11,29,10.3,1018.7
11/03/2020 16:00,94866,YMML,11/03/2020 0:00,600,-37.67,144.83,20,13,28.7,10.6,1018.5
11/03/2020 16:30,94866,YMML,11/03/2020 0:00,630,-37.67,144.83,10,11,28.7,10.1,1018.4
11/03/2020 17:00,94866,YMML,11/03/2020 0:00,700,-37.67,144.83,10,11,28.4,10.1,1018.5
11/03/2020 17:30,94866,YMML,11/03/2020 0:00,730,-37.67,144.83,20,9,28,10.8,1018.5
11/03/2020 18:00,94866,YMML,11/03/2020 0:00,800,-37.67,144.83,20,8,27.2,10.3,1018.6
11/03/2020 18:30,94866,YMML,11/03/2020 0:00,830,-37.67,144.83,20,7,25.7,11,1018.7
11/03/2020 19:00,94866,YMML,11/03/2020 0:00,900,-37.67,144.83,10,6,23,11.6,1018.9
11/03/2020 19:30,94866,YMML,11/03/2020 0:00,930,-37.67,144.83,10,7,22.8,10.9,1019.1
11/03/2020 20:00,94866,YMML,11/03/2020 0:00,1000,-37.67,144.83,20,7,21.6,11.1,1019.3
11/03/2020 20:30,94866,YMML,11/03/2020 0:00,1030,-37.67,144.83,10,7,20.6,11,1019.5
11/03/2020 21:00,94866,YMML,11/03/2020 0:00,1100,-37.67,144.83,360,8,20,10.6,1019.7
11/03/2020 21:30,94866,YMML,11/03/2020 0:00,1130,-37.67,144.83,360,9,20.5,9.5,1019.7
11/03/2020 22:00,94866,YMML,11/03/2020 0:00,1200,-37.67,144.83,360,11,21,8.9,1019.7
11/03/2020 22:30,94866,YMML,11/03/2020 0:00,1230,-37.67,144.83,360,10,19.7,9.3,1019.8
11/03/2020 23:00,94866,YMML,11/03/2020 0:00,1300,-37.67,144.83,360,10,20.5,8.7,1019.6
11/03/2020 23:30,94866,YMML,11/03/2020 0:00,1330,-37.67,144.83,360,11,21.2,8.2,1019.4
12/03/2020 0:00,94866,YMML,11/03/2020 0:00,1400,-37.67,144.83,360,13,21.7,7.7,1019.4
12/03/2020 0:30,94866,YMML,11/03/2020 0:00,1430,-37.67,144.83,360,13,20.7,8,1019.3
12/03/2020 1:00,94866,YMML,11/03/2020 0:00,1500,-37.67,144.83,360,14,21,8,1019.3
12/03/2020 1:30,94866,YMML,11/03/2020 0:00,1530,-37.67,144.83,360,12,20.4,8.1,1019.3
12/03/2020 2:00,94866,YMML,11/03/2020 0:00,1600,-37.67,144.83,360,11,19.4,8.7,1019.2
12/03/2020 2:30,94866,YMML,11/03/2020 0:00,1630,-37.67,144.83,360,11,18.7,8.7,1019.3
12/03/2020 3:00,94866,YMML,11/03/2020 0:00,1700,-37.67,144.83,360,10,17.8,9.2,1019.3
12/03/2020 3:30,94866,YMML,11/03/2020 0:00,1730,-37.67,144.83,10,9,17.5,9.1,1019.3
12/03/2020 4:00,94866,YMML,11/03/2020 0:00,1800,-37.67,144.83,360,10,17.9,8.9,1019.4
12/03/2020 4:30,94866,YMML,11/03/2020 0:00,1830,-37.67,144.83,10,10,17.9,8.9,1019.6
12/03/2020 5:00,94866,YMML,11/03/2020 0:00,1900,-37.67,144.83,10,13,19.1,8.1,1019.6
12/03/2020 5:30,94866,YMML,11/03/2020 0:00,1930,-37.67,144.83,10,16,20,7.5,1020
12/03/2020 6:00,94866,YMML,11/03/2020 0:00,2000,-37.67,144.83,10,17,19.3,8.1,1020.2
12/03/2020 6:30,94866,YMML,11/03/2020 0:00,2030,-37.67,144.83,10,18,19.3,8.3,1020.4
12/03/2020 7:00,94866,YMML,11/03/2020 0:00,2100,-37.67,144.83,10,17,19.3,8.6,1020.9
12/03/2020 7:30,94866,YMML,11/03/2020 0:00,2130,-37.67,144.83,10,17,19.7,8.9,1021.1
12/03/2020 8:00,94866,YMML,11/03/2020 0:00,2200,-37.67,144.83,10,18,20.6,9.6,1021.1
12/03/2020 8:30,94866,YMML,11/03/2020 0:00,2230,-37.67,144.83,360,22,21.3,9.8,1021.2
12/03/2020 8:54,94866,YMML,11/03/2020 0:00,2254,-37.67,144.83,360,22,22,9.8,1021.1
12/03/2020 9:00,94866,YMML,11/03/2020 0:00,2300,-37.67,144.83,10,23,22,10.1,1021.1
12/03/2020 9:30,94866,YMML,11/03/2020 0:00,2330,-37.67,144.83,10,23,22.9,10.4,1021
12/03/2020 9:43,94866,YMML,11/03/2020 0:00,2343,-37.67,144.83,10,21,23.3,10.7,1021
12/03/2020 10:00,94866,YMML,12/03/2020 0:00,0,-37.67,144.83,10,23,24,11.2,1021
12/03/2020 10:30,94866,YMML,12/03/2020 0:00,30,-37.67,144.83,10,19,24.7,10.5,1020.9
12/03/2020 10:43,94866,YMML,,,,,,39,23.3,10.7,
12/03/2020 11:00,94866,YMML,12/03/2020 0:00,100,-37.67,144.83,10,22,25.5,10.9,1020.5
12/03/2020 11:15,94866,YMML,12/03/2020 0:00,115,-37.67,144.83,10,21,26,10.9,1020.3
12/03/2020 11:30,94866,YMML,12/03/2020 0:00,130,-37.67,144.83,10,21,26.4,10.6,1020.3
12/03/2020 12:00,94866,YMML,12/03/2020 0:00,200,-37.67,144.83,360,21,26.8,10.7,1019.9
12/03/2020 12:15,94866,YMML,,,,,,39,26,10.9,
12/03/2020 12:18,94866,YMML,12/03/2020 0:00,218,-37.67,144.83,10,19,26.6,11.1,1019.8
12/03/2020 12:30,94866,YMML,12/03/2020 0:00,230,-37.67,144.83,10,19,26.9,11.1,1019.6
12/03/2020 13:00,94866,YMML,12/03/2020 0:00,300,-37.67,144.83,10,18,27.2,10.5,1019.4
12/03/2020 13:18,94866,YMML,,,,,,35,26.6,11.1,
12/03/2020 13:30,94866,YMML,12/03/2020 0:00,330,-37.67,144.83,10,15,27,11.2,1019.1
12/03/2020 14:00,94866,YMML,12/03/2020 0:00,400,-37.67,144.83,360,15,27.8,10.5,1018.9
12/03/2020 14:30,94866,YMML,12/03/2020 0:00,430,-37.67,144.83,10,19,28.1,8.9,1018.8
12/03/2020 15:00,94866,YMML,12/03/2020 0:00,500,-37.67,144.83,20,15,28.8,9.5,1018.4
12/03/2020 15:30,94866,YMML,12/03/2020 0:00,530,-37.67,144.83,10,17,28.5,9.5,1018.1
12/03/2020 16:00,94866,YMML,12/03/2020 0:00,600,-37.67,144.83,10,16,28.2,8.8,1017.9
12/03/2020 16:30,94866,YMML,12/03/2020 0:00,630,-37.67,144.83,20,14,28.3,8.9,1017.7
12/03/2020 17:00,94866,YMML,12/03/2020 0:00,700,-37.67,144.83,20,13,27.8,9.7,1017.7
12/03/2020 17:30,94866,YMML,12/03/2020 0:00,730,-37.67,144.83,20,13,27.5,9.2,1017.7
12/03/2020 18:00,94866,YMML,12/03/2020 0:00,800,-37.67,144.83,30,12,26.8,8.9,1017.7
12/03/2020 18:30,94866,YMML,12/03/2020 0:00,830,-37.67,144.83,40,8,25.4,10.1,1017.8
12/03/2020 19:00,94866,YMML,12/03/2020 0:00,900,-37.67,144.83,40,9,24.5,9.3,1017.8
12/03/2020 19:30,94866,YMML,12/03/2020 0:00,930,-37.67,144.83,30,12,24,8.5,1017.8
12/03/2020 20:00,94866,YMML,12/03/2020 0:00,1000,-37.67,144.83,30,10,23.4,7.9,1017.8
12/03/2020 20:30,94866,YMML,12/03/2020 0:00,1030,-37.67,144.83,20,12,22.4,8.2,1017.9
12/03/2020 21:00,94866,YMML,12/03/2020 0:00,1100,-37.67,144.83,10,10,21.6,8.6,1017.8
12/03/2020 21:30,94866,YMML,12/03/2020 0:00,1130,-37.67,144.83,10,13,21.9,8,1017.6
12/03/2020 22:00,94866,YMML,12/03/2020 0:00,1200,-37.67,144.83,10,10,21.8,7.6,1017.4
12/03/2020 22:30,94866,YMML,12/03/2020 0:00,1230,-37.67,144.83,10,9,21.8,7.6,1017.5
12/03/2020 23:00,94866,YMML,12/03/2020 0:00,1300,-37.67,144.83,360,12,21.5,7.7,1017.2
12/03/2020 23:30,94866,YMML,12/03/2020 0:00,1330,-37.67,144.83,360,14,21.2,7.2,1017.2
13/03/2020 0:00,94866,YMML,12/03/2020 0:00,1400,-37.67,144.83,10,13,20.2,7.3,1016.9
13/03/2020 0:30,94866,YMML,12/03/2020 0:00,1430,-37.67,144.83,10,13,20.5,7,1016.6
13/03/2020 1:00,94866,YMML,12/03/2020 0:00,1500,-37.67,144.83,10,15,20.1,6.9,1016.4
13/03/2020 1:30,94866,YMML,12/03/2020 0:00,1530,-37.67,144.83,10,14,18.7,7.5,1016.1
13/03/2020 2:00,94866,YMML,12/03/2020 0:00,1600,-37.67,144.83,360,12,20,6.8,1016.1
13/03/2020 2:30,94866,YMML,12/03/2020 0:00,1630,-37.67,144.83,10,13,18.6,7.6,1015.9
13/03/2020 3:00,94866,YMML,12/03/2020 0:00,1700,-37.67,144.83,20,12,18.2,7.6,1015.6
13/03/2020 3:30,94866,YMML,12/03/2020 0:00,1730,-37.67,144.83,10,13,18.5,7.3,1015.5
13/03/2020 4:00,94866,YMML,12/03/2020 0:00,1800,-37.67,144.83,10,14,18.5,7,1015.1
13/03/2020 4:30,94866,YMML,12/03/2020 0:00,1830,-37.67,144.83,10,17,19.1,6.6,1014.6
13/03/2020 5:00,94866,YMML,12/03/2020 0:00,1900,-37.67,144.83,10,18,18.9,6.8,1014.7
13/03/2020 5:30,94866,YMML,12/03/2020 0:00,1930,-37.67,144.83,10,18,19.3,6.6,1014.5
13/03/2020 6:00,94866,YMML,12/03/2020 0:00,2000,-37.67,144.83,10,19,19.5,6.9,1014.3
13/03/2020 6:30,94866,YMML,12/03/2020 0:00,2030,-37.67,144.83,10,21,19.7,7.2,1014.3
13/03/2020 7:00,94866,YMML,12/03/2020 0:00,2100,-37.67,144.83,10,25,19.9,7.7,1014
13/03/2020 7:30,94866,YMML,12/03/2020 0:00,2130,-37.67,144.83,10,24,19.9,8.7,1014
13/03/2020 7:38,94866,YMML,12/03/2020 0:00,2138,-37.67,144.83,10,25,20.1,8.7,1013.9
13/03/2020 8:00,94866,YMML,12/03/2020 0:00,2200,-37.67,144.83,10,26,20.1,9,1013.7
13/03/2020 8:30,94866,YMML,12/03/2020 0:00,2230,-37.67,144.83,10,26,20.5,9.5,1013.6
13/03/2020 8:38,94866,YMML,,,,,,46,20.1,8.7,
13/03/2020 9:00,94866,YMML,12/03/2020 0:00,2300,-37.67,144.83,10,24,23,10.5,1013.3
13/03/2020 9:22,94866,YMML,12/03/2020 0:00,2322,-37.67,144.83,10,23,22.1,10.5,1013.3
13/03/2020 9:30,94866,YMML,12/03/2020 0:00,2330,-37.67,144.83,10,22,22.1,10.5,1013.5
13/03/2020 9:31,94866,YMML,12/03/2020 0:00,2331,-37.67,144.83,10,23,22.1,10.5,1013.6
13/03/2020 10:00,94866,YMML,13/03/2020 0:00,0,-37.67,144.83,360,19,23,11.4,1013.6
13/03/2020 10:30,94866,YMML,13/03/2020 0:00,30,-37.67,144.83,10,20,25,12.3,1013.2
13/03/2020 10:31,94866,YMML,,,,,,43,22.1,10.5,
13/03/2020 11:00,94866,YMML,13/03/2020 0:00,100,-37.67,144.83,10,15,24.2,12.6,1012.8
13/03/2020 11:30,94866,YMML,13/03/2020 0:00,130,-37.67,144.83,10,18,24,12.3,1012.3
13/03/2020 12:00,94866,YMML,13/03/2020 0:00,200,-37.67,144.83,10,19,25.5,12.4,1011.9
13/03/2020 12:30,94866,YMML,13/03/2020 0:00,230,-37.67,144.83,10,21,25.1,12.5,1011.5
13/03/2020 12:53,94866,YMML,13/03/2020 0:00,253,-37.67,144.83,10,16,25.1,13.1,1011.1
13/03/2020 13:00,94866,YMML,13/03/2020 0:00,300,-37.67,144.83,20,16,25.2,12.8,1011.1
13/03/2020 13:30,94866,YMML,13/03/2020 0:00,330,-37.67,144.83,10,16,25.2,13.1,1010.4
13/03/2020 13:53,94866,YMML,,,,,,30,25.1,13.1,
13/03/2020 14:00,94866,YMML,13/03/2020 0:00,400,-37.67,144.83,280,7,25.6,14.2,1011.3
13/03/2020 14:30,94866,YMML,13/03/2020 0:00,430,-37.67,144.83,260,5,26.1,13.8,1011.1
13/03/2020 14:49,94866,YMML,13/03/2020 0:00,449,-37.67,144.83,250,21,21.3,15.1,1012
13/03/2020 14:52,94866,YMML,13/03/2020 0:00,452,-37.67,144.83,210,22,20.1,15,1012.1
13/03/2020 14:56,94866,YMML,13/03/2020 0:00,456,-37.67,144.83,210,21,19.8,15.4,1012.3
13/03/2020 15:00,94866,YMML,13/03/2020 0:00,500,-37.67,144.83,210,20,19.4,15.3,1012.6
13/03/2020 15:24,94866,YMML,13/03/2020 0:00,524,-37.67,144.83,200,20,17.6,15.9,1013.8
13/03/2020 15:28,94866,YMML,13/03/2020 0:00,528,-37.67,144.83,200,19,17.4,15.5,1013.9
13/03/2020 15:30,94866,YMML,13/03/2020 0:00,530,-37.67,144.83,200,19,17.3,15.3,1014
13/03/2020 15:36,94866,YMML,13/03/2020 0:00,536,-37.67,144.83,200,19,17,14.8,1014.3
13/03/2020 15:56,94866,YMML,,,,,,37,19.8,15.4,
13/03/2020 16:00,94866,YMML,13/03/2020 0:00,600,-37.67,144.83,200,19,16.8,14,1014.9
13/03/2020 16:28,94866,YMML,,,,,,35,17.4,15.5,
13/03/2020 16:30,94866,YMML,13/03/2020 0:00,630,-37.67,144.83,210,18,16.2,13.2,1015.9
13/03/2020 16:36,94866,YMML,,,,,,35,17,14.8,
13/03/2020 16:43,94866,YMML,13/03/2020 0:00,643,-37.67,144.83,210,18,15.6,13.1,1016.2
13/03/2020 17:00,94866,YMML,13/03/2020 0:00,700,-37.67,144.83,200,21,15.3,12.6,1016.7
13/03/2020 17:14,94866,YMML,13/03/2020 0:00,714,-37.67,144.83,200,18,15.3,12.4,1017
13/03/2020 17:30,94866,YMML,13/03/2020 0:00,730,-37.67,144.83,200,20,14.6,13.2,1017.4
13/03/2020 17:31,94866,YMML,13/03/2020 0:00,731,-37.67,144.83,200,19,14.6,13,1017.5
13/03/2020 17:43,94866,YMML,,,,,,33,15.6,13.1,
13/03/2020 18:00,94866,YMML,13/03/2020 0:00,800,-37.67,144.83,200,19,14.9,11.4,1018.1
13/03/2020 18:02,94866,YMML,13/03/2020 0:00,802,-37.67,144.83,200,20,14.7,11.7,1018.2
13/03/2020 18:13,94866,YMML,13/03/2020 0:00,813,-37.67,144.83,200,18,13.8,12.3,1018.6
13/03/2020 18:14,94866,YMML,,,,,,33,15.3,12.4,
13/03/2020 18:30,94866,YMML,13/03/2020 0:00,830,-37.67,144.83,210,15,13.4,12.3,1018.9
13/03/2020 18:31,94866,YMML,,,,,,35,14.6,13,
13/03/2020 18:52,94866,YMML,13/03/2020 0:00,852,-37.67,144.83,190,15,13.6,11.1,1019.4
13/03/2020 18:53,94866,YMML,13/03/2020 0:00,853,-37.67,144.83,190,15,13.7,10.7,1019.4
13/03/2020 19:00,94866,YMML,13/03/2020 0:00,900,-37.67,144.83,200,18,13.8,10.1,1019.6
13/03/2020 19:13,94866,YMML,,,,,,33,13.8,12.3,
13/03/2020 19:30,94866,YMML,13/03/2020 0:00,930,-37.67,144.83,190,16,13.7,9,1020.1
13/03/2020 20:00,94866,YMML,13/03/2020 0:00,1000,-37.67,144.83,200,18,13.7,6.2,1020.7
13/03/2020 20:30,94866,YMML,13/03/2020 0:00,1030,-37.67,144.83,190,17,13.6,6.3,1021.1
13/03/2020 21:00,94866,YMML,13/03/2020 0:00,1100,-37.67,144.83,200,15,13.1,4.9,1021.4
13/03/2020 21:11,94866,YMML,13/03/2020 0:00,1111,-37.67,144.83,200,16,13.3,6.9,1021.5
13/03/2020 21:30,94866,YMML,13/03/2020 0:00,1130,-37.67,144.83,200,16,13.2,4.2,1021.6
13/03/2020 22:00,94866,YMML,13/03/2020 0:00,1200,-37.67,144.83,200,13,13.2,3.9,1021.7
13/03/2020 22:11,94866,YMML,,,,,,30,13.3,6.9,
13/03/2020 22:16,94866,YMML,13/03/2020 0:00,1216,-37.67,144.83,190,17,13,4.8,1021.8
13/03/2020 22:30,94866,YMML,13/03/2020 0:00,1230,-37.67,144.83,200,16,12.9,3.5,1021.7
13/03/2020 23:00,94866,YMML,13/03/2020 0:00,1300,-37.67,144.83,200,14,12.9,3.5,1021.9
13/03/2020 23:16,94866,YMML,,,,,,32,13,4.8,
13/03/2020 23:30,94866,YMML,13/03/2020 0:00,1330,-37.67,144.83,190,17,12.8,4,1021.9
14/03/2020 0:00,94866,YMML,13/03/2020 0:00,1400,-37.67,144.83,200,14,12.3,2.1,1022
14/03/2020 0:30,94866,YMML,13/03/2020 0:00,1430,-37.67,144.83,200,13,12,2.9,1022.1
14/03/2020 1:00,94866,YMML,13/03/2020 0:00,1500,-37.67,144.83,190,15,12.1,1.5,1022.3
14/03/2020 1:30,94866,YMML,13/03/2020 0:00,1530,-37.67,144.83,190,14,11.8,1.1,1022.3
14/03/2020 2:00,94866,YMML,13/03/2020 0:00,1600,-37.67,144.83,190,12,12.2,1.7,1022.3
14/03/2020 2:30,94866,YMML,13/03/2020 0:00,1630,-37.67,144.83,190,15,12.5,3.3,1021.9
14/03/2020 3:00,94866,YMML,13/03/2020 0:00,1700,-37.67,144.83,180,15,12.6,2.8,1021.9
14/03/2020 3:30,94866,YMML,13/03/2020 0:00,1730,-37.67,144.83,190,13,12.6,4.8,1021.9
14/03/2020 4:00,94866,YMML,13/03/2020 0:00,1800,-37.67,144.83,180,14,12.9,2.7,1022
14/03/2020 4:05,94866,YMML,13/03/2020 0:00,1805,-37.67,144.83,180,15,12.7,5.2,1022
14/03/2020 4:30,94866,YMML,13/03/2020 0:00,1830,-37.67,144.83,180,14,12.8,4.5,1022.2
14/03/2020 5:00,94866,YMML,13/03/2020 0:00,1900,-37.67,144.83,180,16,12.3,1.2,1022.5
14/03/2020 5:05,94866,YMML,,,,,,28,12.7,5.2,
14/03/2020 5:30,94866,YMML,13/03/2020 0:00,1930,-37.67,144.83,180,14,12.4,2.3,1022.7
14/03/2020 6:00,94866,YMML,13/03/2020 0:00,2000,-37.67,144.83,180,14,11.8,2.9,1023
14/03/2020 6:30,94866,YMML,13/03/2020 0:00,2030,-37.67,144.83,180,12,11.8,1.7,1023.2
14/03/2020 7:00,94866,YMML,13/03/2020 0:00,2100,-37.67,144.83,190,11,11.8,2.6,1023.5
14/03/2020 7:30,94866,YMML,13/03/2020 0:00,2130,-37.67,144.83,180,15,12.6,2.5,1023.8
14/03/2020 8:00,94866,YMML,13/03/2020 0:00,2200,-37.67,144.83,180,15,12.8,1.9,1024
14/03/2020 8:30,94866,YMML,13/03/2020 0:00,2230,-37.67,144.83,170,18,13.3,2.9,1024
14/03/2020 9:00,94866,YMML,13/03/2020 0:00,2300,-37.67,144.83,170,19,13.5,3.5,1024.2
14/03/2020 9:30,94866,YMML,13/03/2020 0:00,2330,-37.67,144.83,170,20,16.2,3.6,1024
14/03/2020 9:47,94866,YMML,13/03/2020 0:00,2347,-37.67,144.83,180,19,14.3,3.8,1024.1
14/03/2020 10:00,94866,YMML,14/03/2020 0:00,0,-37.67,144.83,180,18,14.5,4.6,1024.1
14/03/2020 10:30,94866,YMML,14/03/2020 0:00,30,-37.67,144.83,160,19,14.5,5.7,1024.1
14/03/2020 11:00,94866,YMML,14/03/2020 0:00,100,-37.67,144.83,170,18,15.8,5.3,1023.8
14/03/2020 11:30,94866,YMML,14/03/2020 0:00,130,-37.67,144.83,170,22,14.3,6.9,1023.8
14/03/2020 12:00,94866,YMML,14/03/2020 0:00,200,-37.67,144.83,170,24,16.3,5.7,1023.5
14/03/2020 12:06,94866,YMML,14/03/2020 0:00,206,-37.67,144.83,170,24,16.2,5.6,1023.5
14/03/2020 12:30,94866,YMML,14/03/2020 0:00,230,-37.67,144.83,180,19,16,5,1023.5
14/03/2020 13:00,94866,YMML,14/03/2020 0:00,300,-37.67,144.83,190,18,14.9,7.2,1023.6
14/03/2020 13:06,94866,YMML,,,,,,44,16.2,5.6,
14/03/2020 13:30,94866,YMML,14/03/2020 0:00,330,-37.67,144.83,170,20,16.2,5.6,1023.3
14/03/2020 14:00,94866,YMML,14/03/2020 0:00,400,-37.67,144.83,170,21,16.7,4.1,1023.3
14/03/2020 14:30,94866,YMML,14/03/2020 0:00,430,-37.67,144.83,160,21,15.2,3.9,1023.2
14/03/2020 15:00,94866,YMML,14/03/2020 0:00,500,-37.67,144.83,160,21,15.4,4.2,1023.2
14/03/2020 15:30,94866,YMML,14/03/2020 0:00,530,-37.67,144.83,170,20,15.8,3,1023.2
14/03/2020 16:00,94866,YMML,14/03/2020 0:00,600,-37.67,144.83,170,21,15.6,3.3,1023.2
14/03/2020 16:30,94866,YMML,14/03/2020 0:00,630,-37.67,144.83,170,19,15,3.6,1023.1
14/03/2020 17:00,94866,YMML,14/03/2020 0:00,700,-37.67,144.83,170,17,15.7,4.6,1023.4
14/03/2020 17:30,94866,YMML,14/03/2020 0:00,730,-37.67,144.83,170,17,14.4,3.9,1023.5
14/03/2020 18:00,94866,YMML,14/03/2020 0:00,800,-37.67,144.83,170,15,14.2,5,1023.8
14/03/2020 18:30,94866,YMML,14/03/2020 0:00,830,-37.67,144.83,170,16,14,6,1023.9
14/03/2020 19:00,94866,YMML,14/03/2020 0:00,900,-37.67,144.83,170,15,13.8,6,1024
14/03/2020 19:30,94866,YMML,14/03/2020 0:00,930,-37.67,144.83,180,13,13.5,6.9,1024.3
14/03/2020 20:00,94866,YMML,14/03/2020 0:00,1000,-37.67,144.83,180,12,13.5,6.6,1024.6
14/03/2020 20:30,94866,YMML,14/03/2020 0:00,1030,-37.67,144.83,170,12,12.8,7.2,1024.9
14/03/2020 21:00,94866,YMML,14/03/2020 0:00,1100,-37.67,144.83,160,10,13.2,7.7,1025
14/03/2020 21:30,94866,YMML,14/03/2020 0:00,1130,-37.67,144.83,150,11,12.8,8.6,1025
14/03/2020 22:00,94866,YMML,14/03/2020 0:00,1200,-37.67,144.83,190,8,12,9.2,1025
14/03/2020 22:30,94866,YMML,14/03/2020 0:00,1230,-37.67,144.83,160,9,12.2,9.4,1024.7
14/03/2020 23:00,94866,YMML,14/03/2020 0:00,1300,-37.67,144.83,150,13,12.8,8.6,1024.7
14/03/2020 23:30,94866,YMML,14/03/2020 0:00,1330,-37.67,144.83,110,7,12.2,9,1024.5
15/03/2020 0:00,94866,YMML,14/03/2020 0:00,1400,-37.67,144.83,130,8,12.3,8.5,1024.4
15/03/2020 0:30,94866,YMML,14/03/2020 0:00,1430,-37.67,144.83,90,6,11.9,9.3,1024.2
15/03/2020 1:00,94866,YMML,14/03/2020 0:00,1500,-37.67,144.83,120,7,12.1,9.1,1024.1
15/03/2020 1:30,94866,YMML,14/03/2020 0:00,1530,-37.67,144.83,150,6,12.2,9.4,1024
15/03/2020 2:00,94866,YMML,14/03/2020 0:00,1600,-37.67,144.83,180,6,12.2,9,1023.6
15/03/2020 2:30,94866,YMML,14/03/2020 0:00,1630,-37.67,144.83,190,5,11.9,9.7,1023.7
15/03/2020 3:00,94866,YMML,14/03/2020 0:00,1700,-37.67,144.83,170,6,11.8,10,1023.6
15/03/2020 3:10,94866,YMML,14/03/2020 0:00,1710,-37.67,144.83,180,5,11.7,10.3,1023.7
15/03/2020 3:30,94866,YMML,14/03/2020 0:00,1730,-37.67,144.83,180,1,11.6,10.4,1023.7
15/03/2020 4:00,94866,YMML,14/03/2020 0:00,1800,-37.67,144.83,140,8,12.1,9.5,1023.7
15/03/2020 4:10,94866,YMML,,,,,,9,11.7,10.3,
15/03/2020 4:30,94866,YMML,14/03/2020 0:00,1830,-37.67,144.83,140,7,12.1,9.1,1023.8
15/03/2020 5:00,94866,YMML,14/03/2020 0:00,1900,-37.67,144.83,150,5,11.6,9.2,1024
15/03/2020 5:30,94866,YMML,14/03/2020 0:00,1930,-37.67,144.83,180,4,11.4,9.8,1024.2
15/03/2020 6:00,94866,YMML,14/03/2020 0:00,2000,-37.67,144.83,160,5,11.9,9.3,1024.4
15/03/2020 6:30,94866,YMML,14/03/2020 0:00,2030,-37.67,144.83,140,7,12.5,8.5,1024.6
15/03/2020 7:00,94866,YMML,14/03/2020 0:00,2100,-37.67,144.83,150,6,12.3,8.7,1025
15/03/2020 7:30,94866,YMML,14/03/2020 0:00,2130,-37.67,144.83,160,6,12.4,8.8,1025.3
15/03/2020 8:00,94866,YMML,14/03/2020 0:00,2200,-37.67,144.83,150,7,13,8.4,1025.4
15/03/2020 8:30,94866,YMML,14/03/2020 0:00,2230,-37.67,144.83,130,8,13.7,9.2,1025.6
15/03/2020 9:00,94866,YMML,14/03/2020 0:00,2300,-37.67,144.83,150,8,14.6,9.8,1025.7
15/03/2020 9:30,94866,YMML,14/03/2020 0:00,2330,-37.67,144.83,180,8,15,9.8,1026
15/03/2020 10:00,94866,YMML,15/03/2020 0:00,0,-37.67,144.83,170,14,15.2,9.2,1025.9
15/03/2020 10:30,94866,YMML,15/03/2020 0:00,30,-37.67,144.83,170,13,15.6,9,1026
15/03/2020 11:00,94866,YMML,15/03/2020 0:00,100,-37.67,144.83,170,11,15.6,8.5,1025.9
15/03/2020 11:30,94866,YMML,15/03/2020 0:00,130,-37.67,144.83,170,13,16.4,8.6,1025.8
15/03/2020 12:00,94866,YMML,15/03/2020 0:00,200,-37.67,144.83,180,13,16.3,9.1,1025.6
15/03/2020 12:30,94866,YMML,15/03/2020 0:00,230,-37.67,144.83,190,12,16.7,9.4,1025.3
15/03/2020 13:00,94866,YMML,15/03/2020 0:00,300,-37.67,144.83,170,13,16.8,9.5,1025.1
15/03/2020 13:30,94866,YMML,15/03/2020 0:00,330,-37.67,144.83,170,15,16.8,9.1,1024.9
